id,name,dmmId,displayName,ruby,bust,cup,waist,hip,height,birthday,bloodType,hobby,prefectures
1993,新田みれい,1052391,Nitta Mirei,にったみれい,,,,,,,,,
1994,松沢ゆかり,1046350,Matsuzawa Yukari,まつざわゆかり,,,,,,,,,
1995,嶋崎かすみ,1040691,Shimazaki Kasumi,しまざきかすみ,,,,,,,,,
1996,一ノ瀬もも,1038132,Ichinose Momo,いちのせもも,82,,52,,151,,,歌、ダンス,
1997,月乃さくら,1034872,Tsukino Sakura,つきのさくら,81,,58,80,,,,Hなコスプレ、カメラ目線,東京都
1998,水稀みり,1034237,Mizuki Miri,みずきみり,83,,53,88,155,1996-05-05,O,カラオケ,京都府
1999,日高結愛,1033833,Hidaka Yua,ひだかゆあ,,,,,,,,,
2000,西内るな,1033573,Nishiuchi Runa,にしうちるな,,,,,,,,,
2001,夏希のあ,1032765,Natsuki Noa,なつきのあ,,,,,,,,,
2002,咲乃柑菜,1032406,Sakino Kanna,さくのかんな,,,,,,,,,
2003,きみの奈津,1031022,Kimino Natsu,きみのなつ,110,L,57,84,157,1995-12-18,AB,バスケ、散歩,東京都
2004,園崎美弥,1027837,Sonozaki Miya,そのざきみや,85,E,57,85,160,,,,
2005,滝川ソフィア,1016922,Takigawa Sofia,たきがわそふぃあ,104,K,58,87,160,1988-10-10,,漫画、アニメ,
2006,仲里紗羽,1014615,Nakazato Sawa,なかざとさわ,88,G,56,86,155,1991-04-05,O,買い物,
2007,石川しずか,1013996,Ishikawa Shizuka,いしかわしずか,102,I,65,100,153,,,,
2008,京野ななか,1010733,Kyouno Nanaka,きょうのななか,,,,,,,,,
2009,彩音心愛,1010383,Ayane Kokoa,あやねここあ,86,,56,83,149,1991-04-15,A,クラブ、カラオケ,
2010,三橋ひより,1007050,Mihashi Hiyori,みはしひより,,,,,,,,,
2011,早坂愛梨,1004458,Hayasaka Airi,はやさかあいり,,,,,,,,,
2012,藤井レイナ,1003787,Fujii Reina,ふじいれいな,88,E,59,86,164,1989-08-28,O,ショッピング、ダンス,東京都
2013,中山エリス,1002499,Nakayama Erisu,なかやまえりす,,,,,155,1990-05-25,B,音楽鑑賞、バレーボール,東京都
2014,紅りんご,,Kurenai Ringo,,35,G,24,34,163,1988-02-07,,,
2015,若林ひかる,9083,Wakabayashi Hikaru,わかばやしひかる,,,,,,,,,
2016,藍山みなみ,7574,Aoyama Minami,あおやまみなみ,84,C,60,87,155,1982-05-28,AB,クロスワード,東京都
2017,朝河蘭（清水優香）,3178,Asakawa Ran (Shimizu Yuuka),あさかわらん（しみずゆうか）,86,D,58,85,158,1980-09-04,O,映画、音楽鑑賞,神奈川県
2018,Jjine0127,,Jjine0127,,,,,,,,,,
2019,深田梨菜,26813,Fukada Rina (Fukada Rina),ふかだりな,92,F,62,90,163,1989-12-21,,音楽,
2020,田野憂,1093791,Tano Yuu,たのゆう,,,,,,,,,
2021,Himari,1092582,Himari,ひまり,,,,,,,,,
2022,小坂七香,1090884,Kosaka Nanaka,こさかななか,,,,,,,,,
2023,斉藤帆夏,1087427,Saitou Honoka,さいとうほのか,82,C,56,83,149,2000-07-22,A,美容、新体操,東京都
2024,松本翔子,1085629,Matsumoto Shouko,まつもとしょうこ,,,,,,,,,
2025,水瀬さな,1083799,Minase Sana,みなせさな,,,,,,,,,
2026,桐條紗綾,1080338,Kirijou Saaya,きりじょうさあや,,,,,,,,,
2027,有馬美玖,1077295,Arima Miku,ありまみく,,,,,,,,,
2028,五十嵐なつ,1073510,Igarashi Natsu,いがらしなつ,88,E,60,88,163,1998-07-08,,ヨガ、猫グッズ集め、柔軟,京都府
2029,茉宮なぎ,,Mamiya Nagi,,,,,,,,,,
2030,叶ユリア,1059338,Kanae Yuria,かなえゆりあ,,,,,,,,,
2031,黒崎さく,1054823,Kurosaki Saku,くろさきさく,,,,,,,,,
2032,夢見照うた,1051543,Yumemite Uta,ゆめみてうた,83,C,58,84,148,1998-12-05,,アイドルの追っかけ（ハロプロ）、トワリングバトン、こよりでくしゃみを出す,
2033,麻生まり,1042464,Asou Mari,あそうまり,75,B,55,80,154,,,,
2034,杏璃さや,1042126,Anri Saya,あんりさや,,,,,,,,,
2035,七瀬るい,1042022,Nanase Rui,ななせるい,,,,,,,,,
2036,滝本エレナ,1039836,Takimoto Elena,たきもとえれな,,,,,,,,,
2037,速美もな,1039482,Hayami Mona,はやみもな,87,E,58,90,167,,,美容/髪を洗う事,
2038,九条さやか,1036282,Kujou Sayaka,くじょうさやか,,,,,,,,,
2039,深田ナナ,1036103,Fukada Nana,ふかだなな,107,K,63,95,165,1996-12-30,,,
2040,倉本雪音,1035382,Kuramoto Yukine,くらもとゆきね,90,F,62,90,160,,,,
2041,徳永しおり,1030359,Tokunaga Shiori,とくながしおり,,,,,,,,,
2042,岸杏南,1024011,Kishi Anna,きしあんな,,,,,,,,,
2043,遠藤あいこ,1018001,Endou Aiko,えんどうあいこ,,,,,,,,,
2044,荒木ありさ（月島うさぎ）,1014102,Araki Arisa (Tsukishima Usagi),あらきありさ（つきしまうさぎ）,90,F,58,86,,1988-08-25,A,赤ワイン、英会話,千葉県
2045,有奈めぐみ,1012904,Arina Megumi,ありなめぐみ,110,J,65,88,152,,,,
2046,及川はるな,1010787,Oikawa Haruna,おいかわはるな,,H,,,,,,,
2047,中園貴代美,1009175,Nakazono Kiyomi,なかぞのきよみ,100,I,60,89,153,,,,
2048,中野彩,,Nakano Aya,,,,,,,,,,
2049,白砂ゆの,,Shirasuna Yuno,,,,,,,,,,
2050,明星ちかげ,24078,Myoujou Chikage,みょうじょうちかげ,94,,63,88,158,,,,
2051,大迫直子,,Oosako Naoko,,,,,,,,,,
2052,瀬戸ゆうき,20656,Seto Yuuki,せとゆうき,83,D,62,89,163,1971-01-01,,,
2053,香坂百合,19357,Kousaka Yuri,こうさかゆり,88,F,56,85,150,1986-08-08,A,ショッピング、料理,高知県
2054,松坂みるく,12121,Matsuzaka Miruku,まつざかみるく,105,,63,88,156,1985-11-10,A,カラオケ、ショッピング,神奈川県
2055,香坂めぐ,,Kousaka Megu,,,,,,,,,,
2056,藤森綾子,,Fujimori Ayako,,,,,,,,,,
2057,役野満里奈,1092918,Yakuno Marina,やくのまりな,,,,,,,,,
2058,戸川なみ,,Togawa Nami,,,,,,,,,,
2059,奈築りお,1079246,Nazuki Rio,なづきりお,,,,,,,,,
2060,百仁花,1076533,Monika,もにか,82,,61,86,154,2001-12-02,A,カメラ、ひとり旅、食べ歩き、けん玉、バドミントン,
2061,宮名遥,1075772,Miyama Haruka,みやなはるか,,,,,,,,,
2062,七碧のあ,,Shichibi Noa,,,,,,,,,,
2063,東雲あずさ,1074351,Shinonome Azusa,しののめあずさ,,,,,,,,,
2064,松宮ひすい,1067526,Matsumiya Hisui,まつみやひすい,86,E,59,87,162,1998-07-01,,猫カフェ/散歩,
2065,東希美,1064337,Azuma Nozomi,あずまのぞみ,,,,,,,,,
2066,高坂あいり,1054159,Takasaka Airi,たかさかあいり,,,,,,,,,
2067,飯山香織,1053422,Iiyama Kaori,いいやまかおり,86,E,58,87,160,1987-04-03,,体を動かく琴、料理、器械体操,
2068,大谷翔子,1053034,Ootani Shouko,おおたにしょうこ,80,,59,94,180,1995-07-15,,,群馬県
2069,はるかみらい,1046172,Haruka Mirai,はるかみらい,,,,,,,,,
2070,佐野あい,1038710,Sano Ai,さのあい,,,,,,,,,
2071,白桃心奈,1031488,Hakutou Kokona,はくとうここな,,,,,,,,,
2072,筒美かえで,1028314,Tsutsumi Kaede,つつみかえで,,,,,,,,,
2073,筒井まりか,1014951,Tsutsui Marika,つついまりか,86,D,62,90,158,,,,
2074,桐谷あや,1009040,Kiritani Aya,きりやあや,,,,,,,,,
2075,桃井早苗,,Momoi Sanae,,,,,,,,,,
2076,麻倉まみ,27987,Asakura Mami,あさくらまみ,87,D,60,88,154,1989-09-13,O,料理、ドライブ,神奈川県
2077,矢沢るい,,Yazawa Rui,,,,,,,,,,
2078,常盤りん,21062,Tokiwa Rin,ときわりん,80,,54,75,162,1987-02-11,,映画鑑賞、読書、トランペット、お菓子作り,東京都
2079,青木瀬奈,,Aoki Sena,,,,,,,,,,
2080,仲村もも,9511,Nakamura Momo,なかむらもも,83,C,60,85,155,1983-03-06,A,バスケットボール、歌,東京都
2081,Berry13,,Berry13,,,,,,,,,,
2082,Vowoa777,,Vowoa777,,,,,,,,,,
2083,澄河美花,1090885,Sumikawa Mihana,すみかわみはな,,,,,,,,,
2084,鳳カレン,1087774,Ootori Karen,おおとりかれん,,,,,,,,,
2085,仁藤さや香,1087024,Nitou Sayaka,にとうさやか,,,,,,,,,
2086,京野美沙,1069135,Kyouno Misa,きょうのみさ,,,,,,,,,
2087,大原理央,1067504,Oohara Rio,おおはらりお,,,,,,,,,
2088,星乃マミ,1058644,Hoshino Mami,ほしのまみ,,,,,,,,,
2089,佐倉由美子,1057000,Sakura Yumiko,さくらゆみこ,,,,,,,,,
2090,前田あこ,1043661,Maeda Ako,まえだあこ,,,,,,,,,
2091,初美りん,1040772,Hatsumi Rin,はつみりん,85,E,60,84,148,1997-02-24,,,大阪府
2092,池上まひろ,1040047,Ikegami Mahiro,いけがみまひろ,,,,,,,,,
2093,森川アンナ,1039679,Morikawa Anna,もりかわあんな,92,G,56,90,,,,,
2094,みつ葉（菊川みつ葉）,1038713,Mitsuba (Kikukawa Mitsuba),みつは（きくかわみつは）,94,F,58,93,166,1997-11-25,,,東京都
2095,紗凪美羽,1038389,Sanae Miu,さなえみう,80,C,54,79,149,1992-02-05,O,読書、絶対音感をもっていること,東京都
2096,夏樹まりな,,Natsuki Marina,,,,,,,,,,
2097,今永さな,1034853,Imanaga Sana,いまながさな,89,G,58,88,164,1996-02-09,O,温泉巡り,長野県
2098,しほのちさ,1032897,Shihono Chisa,しほのちさ,,,,,,,,,
2099,柚月あい,1023801,Yuzuki Ai,ゆづきあい,91,F,60,88,160,1994-12-05,AB,,秋田県
2100,さくらじゅり,1010976,Sakura Juri,さくらじゅり,90,H,60,89,152,1992-04-07,O,ドライブ、DVD鑑賞,東京都
2101,楓乃々花（朝倉夢）,1007743,Kaede Nonoka (Asakura Yume),かえでののか（あさくらゆめ）,,,,,,,,,
2102,尾上ライナ,1005086,Ogami Raina,おがみらいな,,,,,,,,,
2103,長谷川杏実（長谷川杏美）,1004366,Hasegawa Anmi (Hasegawa Anmi),はせがわあんみ,88,G,58,84,150,1988-11-10,AB,散歩、ダンス,神奈川県
2104,美咲りん,1003763,Misaki Rin,みさきりん,,,,,,,,,
2105,Hitomi,27230,Hitomi (Tanaka Hitomi),ひとみ（たなかひとみ）,113,O,59,83,162,1986-07-18,AB,映画鑑賞,熊本県
2106,白咲舞,1001011,Shirosaki Mai,しろさきまい,84,C,57,83,163,1988-11-05,AB,料理,秋田県
2107,芹沢舞,,Serizawa Mai,,,,,,,,,,
2108,上原優,23368,Uehara Yuu,うえはらゆう,,,,,,,,,
2109,竹内順子,23083,Takeuchi Junko,たけうちじゅんこ,,,63,90,166,,,,
2110,石原あすか,22834,Ishihara Asuka,いしはらあすか,90,F,60,90,170,1985-04-08,O,ネイル,東京都
2111,宝生優果（羽野理沙）,22408,Houjou Yuuka (Hano Risa),ほうじょうゆうか（はのりさ）,,G,,,143,,,,
2112,亜佐倉みんと,15212,Asakura Minto,あさくらみんと,96,H,59,92,157,,,,
2113,中山りお,6932,Nakayama Rio,なかやまりお,85,C,58,84,157,1977-04-09,A,ショッピング,千葉県
2114,風見京子,2755,Kazami Kyouko,かざみきょうこ,84,C,60,88,165,,,,
2115,Qkeksms3,,Qkeksms3,,,,,,,,,,
2116,荒木ありさ,1014102,Araki Arisa (Tsukishima Usagi),あらきありさ（つきしまうさぎ）,90,F,58,86,,1988-08-25,A,赤ワイン、英会話,千葉県
2117,神崎美樹,,Kanzaki Miki,,,,,,,,,,
2118,須真杏里,25748,Suma Anri (Suma Anri),すまあんり,91,E,60,88,162,1986-12-23,B,岩盤浴、ジム、料理,東京都
2119,宮本留衣,1091791,Miyamoto Rui,みやもとるい,,,,,,,,,
2120,小春まり,1090485,Koharu Mari,こはるまり,,,,,,,,,
2121,あやせ舞菜,1088422,Ayase Maina (Ayase Maina),あやせまいな,,,,,,,,,
2122,新田雪,1085070,Nitta Yuki,にったゆき,,,,,,,,,
2123,神菜美まい,1071052,Kanami Mai,かなみまい,88,D,62,93,171,1997-05-15,B,散歩、映画鑑賞、御朱印集め,東京都
2124,安位カヲル,1066943,Yasui Kaworu,やすいかをる,92,H,62,89,,,,,
2125,志木あかね,1058927,Shiki Akane,しきあかね,,,,,,,,,
2126,咲乃小春,1051792,Sakino Koharu,さくのこはる,,,,,,,,,
2127,筧ジュン,1051683,Kakei Jun,かけいじゅん,104,J,59,89,165,1997-10-20,,プラネタリウム鑑賞、笑顔,
2128,桜羽のどか,1050055,Sakuraba Nodoka,さくらばのどか,90,F,56,88,155,,,お菓子作り、カフェ巡り、ショッピング,
2129,夢咲ひなみ,1048042,Yumesaki Hinami,ゆめさきひなみ,,,,,,,,,
2130,乃南静香,1036878,Nonami Shizuka,のなみしずか,106,H,64,95,155,,,,
2131,星野来夢,1016659,Hoshino Ramu,ほしのらむ,100,L,60,90,,,,,
2132,矢沢りょう,1016118,Yazawa Ryou,やざわりょう,83,,60,86,175,,O,ドライブ、スポーツ,
2133,名城翠,1014233,Nashiro Midori,なしろみどり,90,G,57,84,164,,,,
2134,高下えりか,1013617,Takashita Erika,たかしたえりか,96,F,69,96,177,,,,
2135,平原みなみ,1012972,Hirahara Minami,ひらはらみなみ,,,,,,,,,
2136,御厨あおい,1012747,Mikuriya Aoi,みくりやあおい,84,,58,82,156,1991-08-20,,読書、料理,長野県
2137,菅野みいな,1011691,Kanno Miina,かんのみいな,,,,,,,,,
2138,白河雪乃,1010440,Shirakawa Yukino,しらかわゆきの,90,F,62,86,166,,,,
2139,加藤リナ,1008111,Katou Rina,かとうりな,85,D,58,85,157,1990-06-04,O,ダーツ,東京都
2140,竹内麻耶,1007306,Takeuchi Maya,たけうちまや,84,C,59,88,168,,,ジム通い、ネイル,
2141,このみゆうか,,Konomi Yuuka,,,,,,,,,,
2142,浅岡沙希（浅岡沙季）,,Asaoka Saki (Asaoka Saki),,,,,,,,,,
2143,長澤リカ,22431,Nagasawa Rika,ながさわりか,,,,,,,,,
2144,香椎杏子,21593,Kashii Kyouko,かしいきょうこ,90,G,58,86,164,1985-08-25,,妄想、歌、散歩,東京都
2145,茅ヶ崎ありす,21591,Chigasaki Arisu,ちがさきありす,81,,58,85,161,1987-03-03,B,絵を描くこと、バドミントン、水泳,
2146,高原智美,21369,Takahara Tomomi,たかはらともみ,86,C,57,90,155,1985-10-07,,旅行、料理,千葉県
2147,秋川真理,,Akikawa Mari,,,,,,,,,,
2148,りん,30510,Aiuchi Rinka,あいうちりんか,85,E,60,85,164,1988-03-27,AB,料理、マッサージ,静岡県
2149,大友唯愛,17933,Ootomo Yua,おおともゆあ,83,B,59,85,168,,,,
2150,山城美姫,14250,Yamashiro Miki,やましろみき,84,D,59,84,167,1986-03-05,B,カラオケ、水泳,東京都
2151,楠真由美,4089,Kusunoki Mayumi,くすのきまゆみ,93,H,60,87,157,1962-09-26,A,料理、手芸,秋田県
2152,長瀬愛,2305,Nagase Ai,ながせあい,82,C,58,84,145,1979-10-26,A,映画鑑賞,千葉県
2153,Day12345,,Day12345,,,,,,,,,,
2154,羽田璃子,,Haneda Riko,,,,,,,,,,
2155,佐々木恋海,1022394,Sasaki Remi (Mukai Ren),ささきれみ(むかいれん),88,,59,88,166,,,,
2156,一色さら,1088749,Isshiki Sara,いっしきさら,,,,,,,,,
2157,彩川ゆめ,1076464,Ayakawa Yume,あやかわゆめ,,,,,,,,,
2158,夢見るぅ,1068676,Yumemiru,ゆめみるぅ,100,I,60,85,148,,,,
2159,羽咲美亜,1063729,Hanesaki Mia,はねさきみあ,,,,,,,,,
2160,永原なつき,1062725,Nagahara Natsuki,ながはらなつき,88,E,61,85,168,1998-07-15,,アニメ、服作り、極真空手,長野県
2161,結城るみな,1059536,Yuuki Rumina,ゆうきるみな,,,,,,,,,
2162,二ノ宮慶子,1041656,Ninomiya Keiko,にのみやけいこ,88,,60,88,163,,,,
2163,庄司ゆり奈,,Shouji Yurina,,,,,,,,,,
2164,緒奈もえ,1033060,Ona Moe,おなもえ,85,C,59,89,167,,,ショッピング、動物園へ行くこと、絵を描くこと,
2165,北川舞,,Kitagawa Mai,,,,,,,,,,
2166,鮎原いつき,1030985,Ayuhara Itsuki,あゆはらいつき,,,,,,,,,
2167,森保さな,1030150,Moriho Sana,もりほさな,,,,,,,,,
2168,鳴月らん,1029823,Narutsuki Ran,なるつきらん,,,,,,,,,
2169,吉川蓮,1028873,Yoshikawa Ren,よしかわれん,86,,58,84,158,1994-07-20,A,クラシックバレエ、ポールダンス,大阪府
2170,さくらえな,1022549,Sakura Ena,さくらえな,80,C,57,82,156,1995-02-21,A,水泳/バスケットボール,東京都
2171,葉山めい,1020831,Hayama Mei,はやまめい,85,C,58,86,145,1994-09-03,O,料理、Y字バランス、書道,東京都
2172,園田セイラ,1014459,Sonoda Seira,そのだせいら,89,G,58,85,164,,,,
2173,夢実あくび（夢見あくび、新田あくび、小川まどか）,1011458,Yumemi Akubi (Yumemi Akubi&nbsp;Nitta Akubi&nbsp;Ogawa Madoka),ゆめみあくび（にったあくび、おがわまどか）,,,55,88,,,,,
2174,美緒みくる,1011267,Mio Mikuru,みおみくる,92,G,60,85,155,1992-05-05,O,料理/読書,東京都
2175,彩瀬まい,1008199,Ayase Mai,あやせまい,,,,,,,,,
2176,Nina,1007129,Nina,にーな,86,C,59,84,,1991-01-15,O,カラオケ、歌,
2177,柚本紗希,1004316,Yuzumoto Saki,ゆずもとさき,85,,57,85,152,1989-03-14,O,作詞,
2178,加賀ゆり子,,Kaga Yuriko,,,,,,,,,,
2179,みずほゆき,1002108,Mizuho Yuki,みずほゆき,,,,,,,,,
2180,優木あおい,1000704,Yuuki Aoi,ゆうきあおい,83,D,58,83,158,1988-03-09,,料理,東京都
2181,浅見友紀,,Asami Yuki,,,,,,,,,,
2182,藤原絵理香,1000076,Fujiwara Erika,ふじわらえりか,88,F,60,86,,,,,
2183,真田友里,29834,Sanada Yuri,さなだゆり,87,C,63,88,156,,,,
2184,広瀬ゆかり,27385,Hirose Yukari,ひろせゆかり,89,E,60,85,161,,,,
2185,青木莉子（桜まい、片岡さき）,23784,Aoki Riko (Sakura Mai&nbsp;Kataoka Saki),あおきりこ（さくらまい、かたおかさき）,92,G,58,86,160,1986-07-04,A,音楽鑑賞,
2186,葉月紗絢,23386,Hazuki Saaya,はづきさあや,83,C,58,85,164,,,ものまね,
2187,美花ぬりぇ,22271,Mika Nurie,みかぬりえ,85,C,58,88,,1988-07-08,B,アイドルを見ること。,東京都
2188,香月藍,18513,Katsuki Ai,かつきあい,90,G,59,88,158,1985-12-25,O,水泳、テニス、ピアノ,東京都
2189,小向杏奈（桜井麻美）,18467,Komukai Anna (Sakurai Asami),こむかいあんな（さくらいあさみ）,100,I,60,88,168,1983-02-25,O,ブログ、ネイルアート、ヘアーメイク、ショッピング、料理、書道,東京都
2190,増田ゆり子,13808,Masuda Yuriko,ますだゆりこ,95,E,64,93,155,,,,
2191,萩原めぐ,11280,Hagiwara Megu,はぎわらめぐ,87,F,60,89,160,1985-07-02,A,買い物,神奈川県
2192,RIRICO,10200,RIRICO,りりこ,96,,60,90,163,1985-09-07,A,ピアノ,東京都
2193,野々宮りん（長谷川めい）,10168,Nonomiya Rin (Hasegawa Mei),ののみやりん（はせがわめい）,85,D,58,81,164,1985-04-01,O,,北海道
2194,姫咲しゅり,9062,Himesaki Shuri,ひめさきしゅり,88,D,59,89,161,1984-03-19,A,読書、剣道、水泳,宮城県
2195,桐島秋子,714,Kirishima Akiko,きりしまあきこ,,,,,,,,,
2196,Duk970313,,Duk970313,,,,,,,,,,
2197,Shsh1908,,Shsh1908,,,,,,,,,,
2198,Gusdk2362,,Gusdk2362,,,,,,,,,,
2199,Hanny27,,Hanny27,,,,,,,,,,
2200,伊東遥,,Itou Haruka,,,,,,,,,,
2201,せいの彩葉,,Seino Iroha,,,,,,,,,,
2202,楓彩,,Kaede Aya,,,,,,,,,,
2203,木村真子,,Kimura Mako,,,,,,,,,,
2204,大沢美加,1002916,Oosawa Mika (Hirota Mariko),おおさわみか（ひろたまりこ）,84,C,57,85,154,1991-02-23,O,ダンス,神奈川県
2205,鳳みゆ,1088447,Ootori Miyu,おおとりみゆ,85,E,57,90,154,,,,長野県
2206,有栖かなう,1083816,Arisu Kanau,ありすかなう,,,,,,,,,
2207,真白美生,1068778,Mashiro Mio,ましろみお,85,D,56,88,156,2000-09-06,,,
2208,リリー・ハート,1068487,Lily Heart,りりーはーと,86,E,60,95,175,1997-03-11,,歌、スキー、スケート,スイス
2209,渚ひまわり,1053618,Nagisa Himawari,なぎさひまわり,,,,,,,,,
2210,高梨ゆあ,1051554,Takanashi Yua,たかなしゆあ,,F,,,,,,,
2211,小川ひまり,1050729,Ogawa Himari,おがわひまり,,,,,,,,,
2212,羽田つばさ,1047612,Haneda Tsubasa,はねだつばさ,87,C,63,97,164,,,,
2213,白鳥すず,1045811,Shiratori Suzu,しらとりすず,,,,,,,,,
2214,藤江史帆,1045425,Fujie Shiho,ふじえしほ,83,C,59,90,160,1996-07-17,O,お酒を飲むこと、サックス,大阪府
2215,水川かずは,1042601,Mizukawa Kazuha,みずかわかずは,,,,,,,,,
2216,悠月アイシャ,1036212,Yuuzuki Aisha,ゆづきあいしゃ,90,F,58,98,160,,,,
2217,笹宮えれな,,Sasamiya Elena,,,,,,,,,,
2218,あかね葵,,Akane Aoi,,32,,23,33,150,,,,
2219,とみの伊織,1034091,Tomino Iori,とみのいおり,89,F,59,90,161,,,,
2220,椿かなめ,1033864,Tsubaki Kaname,つばきかなめ,,,,,,,,,
2221,篠宮千明,1030401,Shinomiya Chiaki,しのみやちあき,,,,,,,,,
2222,大石忍,1028594,Ooishi Shinobu,おおいししのぶ,,,,,,,,,
2223,葉山瞳,1028302,Hayama Hitomi,はやまひとみ,86,D,57,84,155,1993-05-20,O,,
2224,雪本芽衣,1019082,Yukimoto Mei,ゆきもとめい,85,D,59,87,161,1994-03-03,,バレーボール、トランペット、ダーツ,東京都
2225,高月和花,1015860,Takatsuki Waka,たかつきわか,98,G,58,82,155,,,,
2226,真鍋紗愛,1001285,Manabe Sachika,まなべさちか,96,H,66,92,161,1990-12-24,,,茨城県
2227,桃野なごみ,28344,Momono Nagomi,もものなごみ,86,E,60,88,154,1986-08-23,A,読書、マッサージ,
2228,黒川きらら,28038,Kurokawa Kirara,くろかわきらら,95,G,58,87,153,1988-07-15,O,ショッピング、カラオケ、料理,東京都
